sample_id	original_name	habitat	GCfrac	basepairsHQ	basepairsRaw	insertsHQ	insertsRaw	nr_orfs	latitude	longitude	income_group	country
SRS015148	SRS015148	human vagina	0.3893891357977657	174971193	3864901200	965549	19422570	4063	38.626999999999995	-90.1994	High income	United States of America
SRS015154	SRS015154	human oral	0.4115275395096357	581511418	718053374	3484643	3891402	50791	38.626999999999995	-90.1994	High income	United States of America
SRS015158	SRS015158	human oral	0.4815807698403756	3815745938	6232669709	29163302	38711942	165804	38.626999999999995	-90.1994	High income	United States of America
SRS015168	SRS015168	human vagina	0.3609821680586453	212175903	271798241	1285465	1485858	2856	38.626999999999995	-90.1994	High income	United States of America
SRS015190	SRS015190	human gut	0.4117133113445411	8742003666	12310219968	60312077	70897382	142789	38.626999999999995	-90.1994	High income	United States of America
SRS015209	SRS015209	human oral	0.4254469924999592	6711356660	9957080151	49484077	59707606	171061	38.626999999999995	-90.1994	High income	United States of America
SRS015215	SRS015215	human oral	0.412106797976524	3164497820	5132374354	22501835	27691630	197225	38.626999999999995	-90.1994	High income	United States of America
SRS015217	SRS015217	human gut	0.4468746628755402	7787922771	9552244345	48284809	52683540	272785	38.626999999999995	-90.1994	High income	United States of America
SRS015225	SRS015225	human vagina	0.34357478604381003	101456152	135988221	626040	802178	4261	38.626999999999995	-90.1994	High income	United States of America
SRS015246	SRS015246	human gut	0.4500533265575278	3144743264	4053955900	18047394	20369057	187096	38.626999999999995	-90.1994	High income	United States of America
SRS015264	SRS015264	human gut	0.4263912985675031	5259188499	6318457902	32033586	33986721	194238	38.626999999999995	-90.1994	High income	United States of America
SRS015269	SRS015269	human nose	0.36594624274292464	39690547	58226088	277195	350678	2637	38.626999999999995	-90.1994	High income	United States of America
SRS015272	SRS015272	human oral	0.3988288992658491	5966801765	7439557266	35771325	39522998	144124	38.626999999999995	-90.1994	High income	United States of America
SRS015274	SRS015274	human oral	0.4241143017357385	192625634	285281456	1408547	1749221	22064	38.626999999999995	-90.1994	High income	United States of America
SRS015278	SRS015278	human oral	0.4709814980143894	2153750050	3878650097	17493347	25636241	127007	38.626999999999995	-90.1994	High income	United States of America
SRS015280	SRS015280	human gut	0.4479317199113773	3411589039	4337705500	19556207	21828103	186058	38.626999999999995	-90.1994	High income	United States of America
SRS015290	SRS015290	human nose	0.4592877261584412	81676393	8016709100	481108	40390874	2742	38.626999999999995	-90.1994	High income	United States of America
SRS015296	SRS015296	human oral	0.4072951380814967	3629308484	5623518000	19689675	28242015	136605	38.626999999999995	-90.1994	High income	United States of America
SRS015308	SRS015308	human oral	0.5453520704620586	3124533629	7149929100	19843355	35936520	150366	38.626999999999995	-90.1994	High income	United States of America
SRS015369	SRS015369	human gut	0.4063057848903188	4284109383	6843865231	38364975	49244585	74328	38.626999999999995	-90.1994	High income	United States of America
SRS015374	SRS015374	human oral	0.3966907569068786	386370021	537781829	2509666	2958282	19012	38.626999999999995	-90.1994	High income	United States of America
SRS015378	SRS015378	human oral	0.518215262124291	1457366305	2393616771	11851354	15412318	75370	38.626999999999995	-90.1994	High income	United States of America
SRS015381	SRS015381	human skin	0.5676387915313068	503124299	1618398535	5103684	15472637	8095	38.626999999999995	-90.1994	High income	United States of America
SRS015388	SRS015388	human gut	0.4270778426897797	3667821992	4486100500	20726940	22519826	90041	38.626999999999995	-90.1994	High income	United States of America
SRS015395	SRS015395	human oral	0.424651695272318	5242853883	7004263494	33557726	37932093	160038	38.626999999999995	-90.1994	High income	United States of America
SRS015425	SRS015425	human vagina	0.3682822899224941	429788535	552873430	2735257	3143597	3262	38.626999999999995	-90.1994	High income	United States of America
SRS015430	SRS015430	human nose	0.3888989928560776	39781765	56267176	269035	338988	1253	38.626999999999995	-90.1994	High income	United States of America
SRS015431	SRS015431	human gut	0.4215361672021259	17569602678	30218478886	117126529	153322059	492527	38.626999999999995	-90.1994	High income	United States of America
SRS015434	SRS015434	human oral	0.3977235462859255	8009142360	10236807970	49094753	55506083	362145	38.626999999999995	-90.1994	High income	United States of America
SRS015436	SRS015436	human oral	0.3840180602344872	1461282227	2115888135	10333489	12488009	88523	38.626999999999995	-90.1994	High income	United States of America
SRS015440	SRS015440	human oral	0.5491523545424438	4063494450	5612925703	28422160	32833456	189540	38.626999999999995	-90.1994	High income	United States of America
SRS015450	SRS015450	human nose	0.3844407747889904	21173091	30115148	147608	210527	1063	38.626999999999995	-90.1994	High income	United States of America
SRS015453	SRS015453	human gut	0.4413249791398302	8025991138	10710832400	46649227	53931453	363924	38.626999999999995	-90.1994	High income	United States of America
SRS015470	SRS015470	human oral	0.5119581826903079	4064211404	6863634015	30226621	37558940	196182	38.626999999999995	-90.1994	High income	United States of America
SRS015481	SRS015481	human vagina	0.37121589694321583	333058652	7797092900	1830816	39178896	4104	38.626999999999995	-90.1994	High income	United States of America
SRS015484	SRS015484	human oral	0.4222110230107617	2744512002	4245379700	15630592	21309394	176082	38.626999999999995	-90.1994	High income	United States of America
SRS015486	SRS015486	human gut	0.4420083392279427	4542638043	5539009600	25845370	27871953	64478	38.626999999999995	-90.1994	High income	United States of America
SRS015537	SRS015537	human oral	0.4189947658680911	5530067710	6919267940	33627765	36943771	102913	38.626999999999995	-90.1994	High income	United States of America
SRS015540	SRS015540	human oral	0.4540673903370229	623633414	1281762370	4736794	6465725	67589	38.626999999999995	-90.1994	High income	United States of America
SRS015574	SRS015574	human oral	0.4517662160546783	3759518695	5508788948	26465500	31661303	290786	38.626999999999995	-90.1994	High income	United States of America
SRS015578	SRS015578	human gut	0.417285929939188	9160387008	11566857297	57192549	62177914	268740	38.626999999999995	-90.1994	High income	United States of America
SRS015579	SRS015579	human gut	0.4575820351300704	3379256302	4465149300	19590263	22453049	228946	38.626999999999995	-90.1994	High income	United States of America
SRS015584	SRS015584	human nose	0.4834428558314461	23702553	4348082000	148220	21921150	216	38.626999999999995	-90.1994	High income	United States of America
SRS015587	SRS015587	human vagina	0.3766353362893474	235730151	5425748300	1319880	27316684	2492	38.626999999999995	-90.1994	High income	United States of America
SRS015590	SRS015590	human oral	0.4484149763401435	3640785537	5015875700	21367705	25211082	195065	38.626999999999995	-90.1994	High income	United States of America
SRS015592	SRS015592	human oral	0.4103042476624257	573094682	3405338500	3338687	17232109	27568	38.626999999999995	-90.1994	High income	United States of America
SRS015596	SRS015596	human oral	0.5504796146915418	2160989057	4659651200	13878439	23432192	159878	38.626999999999995	-90.1994	High income	United States of America
SRS015640	SRS015640	human nose	0.3088373498522307	24392567	31646946	154192	192143	1345	38.626999999999995	-90.1994	High income	United States of America
SRS015644	SRS015644	human oral	0.4199946009469703	5853577011	7633033884	37998175	42479609	171134	38.626999999999995	-90.1994	High income	United States of America
SRS015646	SRS015646	human oral	0.3816347330017808	1300058866	1686870430	8180857	8986046	29318	38.626999999999995	-90.1994	High income	United States of America
SRS015650	SRS015650	human oral	0.4920969717716434	1584895348	2693514261	12453406	17010879	80660	38.626999999999995	-90.1994	High income	United States of America
SRS015663	SRS015663	human gut	0.4345765872922204	8336920671	10796550887	52588155	57647311	301384	38.626999999999995	-90.1994	High income	United States of America
SRS015686	SRS015686	human oral	0.4592436315220533	2821581404	4957667800	16800795	24910942	189785	38.626999999999995	-90.1994	High income	United States of America
SRS015688	SRS015688	human oral	0.4126071326463149	404802205	5327965800	2314899	26749397	41584	38.626999999999995	-90.1994	High income	United States of America
SRS015692	SRS015692	human oral	0.4601244110027821	2150343711	5817568400	13435138	29220385	187281	38.626999999999995	-90.1994	High income	United States of America
SRS015694	SRS015694	human gut	0.4449378651260757	3753207404	4831276700	21517501	24305693	195680	38.626999999999995	-90.1994	High income	United States of America
SRS015702	SRS015702	human vagina	0.385674812819473	142916893	6405584100	802380	32160274	2366	38.626999999999995	-90.1994	High income	United States of America
SRS015745	SRS015745	human oral	0.3936574961818143	692636867	982021394	4813786	5697556	68786	38.626999999999995	-90.1994	High income	United States of America
SRS015752	SRS015752	human nose	0.4858421108571702	66916338	102163085	487050	621669	12368	38.626999999999995	-90.1994	High income	United States of America
SRS015755	SRS015755	human oral	0.4943806154098232	1174989493	1920149555	9058612	12009459	117143	38.626999999999995	-90.1994	High income	United States of America
SRS015762	SRS015762	human oral	0.3937269078040824	7966854803	10147810016	50071008	55619246	310480	38.626999999999995	-90.1994	High income	United States of America
SRS015782	SRS015782	human gut	0.4313231191906018	8314538335	10284845497	51398362	55629830	333392	38.626999999999995	-90.1994	High income	United States of America
SRS015793	SRS015793	human nose	0.5504245495165501	65086044	83774769	418609	484915	14100	38.626999999999995	-90.1994	High income	United States of America
SRS015794	SRS015794	human gut	0.4315228590963783	8743345722	11399276872	55695963	62310658	134416	38.626999999999995	-90.1994	High income	United States of America
SRS015797	SRS015797	human oral	0.3872660531728954	7500974398	9989490476	48567694	55897062	219135	38.626999999999995	-90.1994	High income	United States of America
SRS015799	SRS015799	human oral	0.39587045316514463	1025340354	1377190368	6626716	7431148	53473	38.626999999999995	-90.1994	High income	United States of America
SRS015803	SRS015803	human oral	0.4431330396975223	4283495620	5919907221	28689788	34051003	204881	38.626999999999995	-90.1994	High income	United States of America
SRS015816	SRS015816	human gut	0.4492728285848802	5140655652	7153096400	30437166	36097702	123650	38.626999999999995	-90.1994	High income	United States of America
SRS015854	SRS015854	human gut	0.4301516841150804	6789999996	9535441434	45553575	54014004	200840	38.626999999999995	-90.1994	High income	United States of America
SRS015890	SRS015890	human gut	0.4046957030801258	17598288475	29464501638	117682286	148815110	133233	38.626999999999995	-90.1994	High income	United States of America
SRS015893	SRS015893	human oral	0.43641695842996303	6030399903	7569410287	37877899	41901341	200750	38.626999999999995	-90.1994	High income	United States of America
SRS015895	SRS015895	human oral	0.40789905825599854	540482639	742996306	3656599	4303900	37369	38.626999999999995	-90.1994	High income	United States of America
SRS015899	SRS015899	human oral	0.4892127336450331	4267355402	6679400164	31816434	41301652	150750	38.626999999999995	-90.1994	High income	United States of America
SRS015912	SRS015912	human gut	0.4222115265196205	2415506980	3062598500	13862708	15478458	91508	38.626999999999995	-90.1994	High income	United States of America
SRS015921	SRS015921	human oral	0.4465623020107222	555685597	725068863	3600220	4095449	42801	38.626999999999995	-90.1994	High income	United States of America
SRS015937	SRS015937	human nose	0.517286734945847	212554998	295411552	1448591	1845478	12291	38.626999999999995	-90.1994	High income	United States of America
SRS015941	SRS015941	human oral	0.4163540244642181	6126825483	8444961221	43929549	49420734	265729	38.626999999999995	-90.1994	High income	United States of America
SRS015947	SRS015947	human oral	0.4995280023912155	3023783228	4526986211	22597958	28089570	93176	38.626999999999995	-90.1994	High income	United States of America
SRS015960	SRS015960	human gut	0.4316732203687458	7234128817	9276043939	45862065	50539139	180827	38.626999999999995	-90.1994	High income	United States of America
SRS015985	SRS015985	human oral	0.4053697018717937	2895463050	3732805827	17846113	20390479	111951	38.626999999999995	-90.1994	High income	United States of America
SRS015989	SRS015989	human oral	0.4732591881312406	4348445520	6151511471	30501195	36476341	122813	38.626999999999995	-90.1994	High income	United States of America
SRS015996	SRS015996	human nose	0.5577070457389911	202630822	529760029	1996576	5202579	16610	38.626999999999995	-90.1994	High income	United States of America
SRS016002	SRS016002	human oral	0.43706938022314656	7702186215	9655309002	47822404	52446485	240024	38.626999999999995	-90.1994	High income	United States of America
SRS016018	SRS016018	human gut	0.4647803899020769	7008044996	8285875953	41447704	43810047	170235	38.626999999999995	-90.1994	High income	United States of America
SRS016033	SRS016033	human nose	0.28760329408973945	31207606	41801801	212690	263428	204	38.626999999999995	-90.1994	High income	United States of America
SRS016037	SRS016037	human oral	0.4186450537444377	7434328838	9805333198	48861700	54364867	185830	38.626999999999995	-90.1994	High income	United States of America
SRS016039	SRS016039	human oral	0.4131372024322541	738914958	956464224	4821576	5494130	48260	38.626999999999995	-90.1994	High income	United States of America
SRS016043	SRS016043	human oral	0.464977533206099	2152126953	3455123065	16458678	21501563	171612	38.626999999999995	-90.1994	High income	United States of America
SRS016053	SRS016053	human nose	0.42013262059001016	15712109	4273966900	97200	21475133	164	38.626999999999995	-90.1994	High income	United States of America
SRS016056	SRS016056	human gut	0.4415689922261106	7744393782	9002740118	44824321	47084006	113036	38.626999999999995	-90.1994	High income	United States of America
SRS016059	SRS016059	human oral	0.4371547797042084	5080442519	7686934700	30892654	38674575	165766	38.626999999999995	-90.1994	High income	United States of America
SRS016063	SRS016063	human oral	0.4554560725633597	601517818	6891649600	3652104	34619447	43926	38.626999999999995	-90.1994	High income	United States of America
SRS016071	SRS016071	human oral	0.5366301732348315	2621006243	8365784100	16871499	42030930	188308	38.626999999999995	-90.1994	High income	United States of America
SRS016086	SRS016086	human oral	0.41858529160618463	5628654573	7273077887	35809809	39082301	191111	38.626999999999995	-90.1994	High income	United States of America
SRS016088	SRS016088	human oral	0.4584755928116828	96339656	136110381	636309	821043	11713	38.626999999999995	-90.1994	High income	United States of America
SRS016092	SRS016092	human oral	0.4948079071591205	3385483395	4963497120	23742953	28755761	97359	38.626999999999995	-90.1994	High income	United States of America
SRS016095	SRS016095	human gut	0.4329099267210447	7600596454	10752284609	51369982	59506989	247739	38.626999999999995	-90.1994	High income	United States of America
SRS016105	SRS016105	human nose	0.32636409094835256	71009639	106092248	432959	547577	1318	38.626999999999995	-90.1994	High income	United States of America
SRS016111	SRS016111	human vagina	0.3411983144286233	39678942	58595373	260545	333810	1282	38.626999999999995	-90.1994	High income	United States of America
SRS016132	SRS016132	human gut	0.4526069991465845	3959570990	4821004300	22348652	24223391	105028	38.626999999999995	-90.1994	High income	United States of America
SRS016133	SRS016133	human oral	0.4359570970156057	3710206251	5455788400	21600195	27477469	190227	38.626999999999995	-90.1994	High income	United States of America
SRS016139	SRS016139	human oral	0.4908260177250045	1950287382	7246570800	11994447	36435504	119876	38.626999999999995	-90.1994	High income	United States of America
SRS016147	SRS016147	human nose	0.4628203345389072	1328204396	3027743600	7632771	15230891	116657	38.626999999999995	-90.1994	High income	United States of America
SRS016188	SRS016188	human nose	0.4501316637640627	23172459	55632574	168186	306092	1170	38.626999999999995	-90.1994	High income	United States of America
SRS016191	SRS016191	human vagina	0.3714232221521925	596934166	737339878	3568230	3934151	2857	38.626999999999995	-90.1994	High income	United States of America
SRS016196	SRS016196	human oral	0.3859268507591821	486366340	617487181	3024105	3354247	31562	38.626999999999995	-90.1994	High income	United States of America
SRS016200	SRS016200	human oral	0.5142253610013602	2964727370	5847094861	24209548	33134977	134888	38.626999999999995	-90.1994	High income	United States of America
SRS016203	SRS016203	human gut	0.4479575710956022	2499369804	2897561597	14326313	15024955	148835	38.626999999999995	-90.1994	High income	United States of America
SRS016225	SRS016225	human oral	0.4106986065739233	6698048739	10027212404	45450361	54740774	226066	38.626999999999995	-90.1994	High income	United States of America
SRS016267	SRS016267	human gut	0.4271526637082193	7113071661	9820433068	46754255	54685494	118658	38.626999999999995	-90.1994	High income	United States of America
SRS016292	SRS016292	human nose	0.4683050691652946	83364710	119803786	590984	738588	11816	38.626999999999995	-90.1994	High income	United States of America
SRS016297	SRS016297	human oral	0.3677815789179595	193689038	281394706	1373121	1676711	29850	38.626999999999995	-90.1994	High income	United States of America
SRS016312	SRS016312	human nose	0.4996105747532499	20748563	2326514600	132711	11675087	2989	38.626999999999995	-90.1994	High income	United States of America
SRS016319	SRS016319	human oral	0.4026713077646275	6703153063	9122430676	42961396	50391531	253240	38.626999999999995	-90.1994	High income	United States of America
SRS016322	SRS016322	human oral	0.4290798075740339	120059871	4915095400	730319	24719524	15405	38.626999999999995	-90.1994	High income	United States of America
SRS016331	SRS016331	human oral	0.4689307145848376	3100960418	5240099765	22846097	31724902	251500	38.626999999999995	-90.1994	High income	United States of America
SRS016335	SRS016335	human gut	0.4265938677163393	8499737224	11938455408	57828601	66204852	302726	38.626999999999995	-90.1994	High income	United States of America
SRS016342	SRS016342	human oral	0.4072164497638277	4353825122	7044836507	32018323	42618349	175084	29.7604	-95.3698	High income	United States of America
SRS016349	SRS016349	human oral	0.4048631303610804	357803591	488495717	2312106	2795716	37118	29.7604	-95.3698	High income	United States of America
SRS016360	SRS016360	human oral	0.4513970774754279	4206306679	6536912880	33543169	44295488	164019	29.7604	-95.3698	High income	United States of America
SRS016381	SRS016381	human gut	0.4563337354347834	977868086	1321095958	5602900	6663185	69412	29.7604	-95.3698	High income	United States of America
SRS016393	SRS016393	human oral	0.5371382697008565	1763715816	4484800667	13035666	24328460	114123	29.7604	-95.3698	High income	United States of America
SRS016434	SRS016434	human nose	0.34180782743665344	25113696	56100687	185200	407725	148	29.7604	-95.3698	High income	United States of America
SRS016437	SRS016437	human gut	0.4586515799511348	7032271572	9408190905	40321682	46967542	82861	29.7604	-95.3698	High income	United States of America
SRS016456	SRS016456	human oral	0.42525865438538585	2918227632	4894977625	17948781	25395128	190865	29.7604	-95.3698	High income	United States of America
SRS016474	SRS016474	human oral	0.501322326527103	2197098403	4435254107	15294527	23689186	246812	29.7604	-95.3698	High income	United States of America
SRS016492	SRS016492	human nose	0.3877750430973819	2214274	45303045	30482	255801	1	29.7604	-95.3698	High income	United States of America
SRS016495	SRS016495	human gut	0.38204746746962	5196295960	9900255609	39837749	59493616	127220	29.7604	-95.3698	High income	United States of America
SRS016501	SRS016501	human oral	0.3992660095838683	4397313347	6860633660	30884866	40142638	89006	29.7604	-95.3698	High income	United States of America
SRS016503	SRS016503	human oral	0.4075276308960453	215209499	420114612	1711054	2501055	20679	29.7604	-95.3698	High income	United States of America
SRS016513	SRS016513	human nose	0.2975711421313593	15898315	33569188	120473	215548	271	29.7604	-95.3698	High income	United States of America
SRS016516	SRS016516	human vagina	0.3519466633884471	81390508	111882853	541096	624993	2283	29.7604	-95.3698	High income	United States of America
SRS016517	SRS016517	human gut	0.4278935317393702	8007470379	13529664999	52951368	69203022	167205	29.7604	-95.3698	High income	United States of America
SRS016529	SRS016529	human oral	0.4106848519637455	5337171442	7719800565	36797446	45715145	93502	29.7604	-95.3698	High income	United States of America
SRS016533	SRS016533	human oral	0.41493618242426	332604226	608838046	2427128	3692692	25400	29.7604	-95.3698	High income	United States of America
SRS016541	SRS016541	human oral	0.4719812125639903	2216707430	4496192746	18953882	31062439	123841	29.7604	-95.3698	High income	United States of America
SRS016553	SRS016553	human nose	0.4119457495545894	36102616	67627899	276892	502361	1368	29.7604	-95.3698	High income	United States of America
SRS016559	SRS016559	human vagina	0.3583197362838092	103675761	156841370	650153	934734	2292	29.7604	-95.3698	High income	United States of America
SRS016569	SRS016569	human oral	0.4264541984433242	6675547064	9407526918	44831625	53245613	199626	29.7604	-95.3698	High income	United States of America
SRS016575	SRS016575	human oral	0.4494091778867627	4109028249	6221368617	28975980	36172588	286758	29.7604	-95.3698	High income	United States of America
SRS016581	SRS016581	human nose	0.3927290193503353	24768273	42674842	180510	296394	747	29.7604	-95.3698	High income	United States of America
SRS016584	SRS016584	human vagina	0.3553148911512048	145799127	209116381	912214	1243407	4407	29.7604	-95.3698	High income	United States of America
SRS016585	SRS016585	human gut	0.4873558341323221	6167764990	10834794932	44928266	63157206	30078	29.7604	-95.3698	High income	United States of America
SRS016600	SRS016600	human oral	0.3953113470111217	782359227	1183945692	5673518	7740321	28179	29.7604	-95.3698	High income	United States of America
SRS016629	SRS016629	human gut	0.4326997875839684	814011680	1067192866	4587521	5379175	72776	29.7604	-95.3698	High income	United States of America
SRS016647	SRS016647	human oral	0.4624963356916956	2209648819	4221018260	14211560	22050812	109845	29.7604	-95.3698	High income	United States of America
SRS016653	SRS016653	human oral	0.41914362766683055	669797971	5196044990	5291080	28500749	28092	29.7604	-95.3698	High income	United States of America
SRS016665	SRS016665	human oral	0.4748983921460464	2215285227	4623308027	14520693	23837170	182031	29.7604	-95.3698	High income	United States of America
SRS016683	SRS016683	human nose	0.4879166749137683	179049353	5246602964	2063041	27934656	12312	29.7604	-95.3698	High income	United States of America
SRS016692	SRS016692	human vagina	0.35493472921639163	159376298	4690931163	1500422	24498192	1398	29.7604	-95.3698	High income	United States of America
SRS016740	SRS016740	human oral	0.41901660569007937	3249877588	4710375916	23033119	27711454	195369	29.7604	-95.3698	High income	United States of America
SRS016746	SRS016746	human oral	0.4729675096239008	3857751075	6098218789	29812324	39331232	217158	29.7604	-95.3698	High income	United States of America
SRS016752	SRS016752	human nose	0.4662775215432978	70319577	112234727	527058	730199	9889	29.7604	-95.3698	High income	United States of America
SRS016753	SRS016753	human gut	0.433631579974705	6832122689	10436233691	46153654	57844085	91162	29.7604	-95.3698	High income	United States of America
SRS016840	SRS016840	human gut	0.43455658332639535	1007212587	1364647865	5807734	7059648	63662	29.7604	-95.3698	High income	United States of America
SRS016858	SRS016858	human oral	0.4808052513335884	2101909069	4368937911	13792541	23136895	124032	29.7604	-95.3698	High income	United States of America
SRS016876	SRS016876	human oral	0.4596551905031505	2009663321	4027604068	12974923	20663039	210827	29.7604	-95.3698	High income	United States of America
SRS016897	SRS016897	human gut	0.4416674449805764	793375873	1053569178	4509116	5329565	53427	29.7604	-95.3698	High income	United States of America
SRS016944	SRS016944	human skin	0.4137893094418589	174469080	394696851	1521888	3351482	9991	29.7604	-95.3698	High income	United States of America
SRS016954	SRS016954	human gut	0.4300126804940528	7582112646	11154438013	53549961	65697523	190607	29.7604	-95.3698	High income	United States of America
SRS016989	SRS016989	human gut	0.4262202521518881	9045338953	12363216925	58881136	68856601	135326	29.7604	-95.3698	High income	United States of America
SRS017013	SRS017013	human oral	0.40268129695664256	1804015195	2326712214	11281330	12857267	80980	29.7604	-95.3698	High income	United States of America
SRS017025	SRS017025	human oral	0.4469463482018699	1878602045	3222137697	14026980	19795963	124996	29.7604	-95.3698	High income	United States of America
SRS017044	SRS017044	human nose	0.42263113165623	81584799	124249622	573437	817599	8952	29.7604	-95.3698	High income	United States of America
SRS017076	SRS017076	human oral	0.4208983054923505	3885883875	5532976949	26190404	32745591	124219	29.7604	-95.3698	High income	United States of America
SRS017080	SRS017080	human oral	0.4357482215020137	703297506	1008268508	4580027	5998306	60161	29.7604	-95.3698	High income	United States of America
SRS017088	SRS017088	human oral	0.3749738489887897	999840321	1493294976	7325749	9083673	43092	29.7604	-95.3698	High income	United States of America
SRS017103	SRS017103	human gut	0.4643464647845488	8518841063	11276278143	54771315	62752035	276973	29.7604	-95.3698	High income	United States of America
SRS017120	SRS017120	human oral	0.4420528181371849	6224743537	8768631351	41558054	50510490	222395	29.7604	-95.3698	High income	United States of America
SRS017127	SRS017127	human oral	0.3819773805026288	2325807267	3072062274	14487087	17079343	40588	29.7604	-95.3698	High income	United States of America
SRS017139	SRS017139	human oral	0.4734377511493509	5852287965	9176083221	43113986	55317440	257706	29.7604	-95.3698	High income	United States of America
SRS017156	SRS017156	human nose	0.44868843456290697	28653287	48527029	218065	331658	2719	29.7604	-95.3698	High income	United States of America
SRS017191	SRS017191	human gut	0.4305064468211757	7946683704	10406483730	50073713	56468359	173038	29.7604	-95.3698	High income	United States of America
SRS017209	SRS017209	human oral	0.40112984677406094	5043126389	8133208386	39665058	51142783	199202	29.7604	-95.3698	High income	United States of America
SRS017215	SRS017215	human oral	0.3783210295531272	3136970865	4258765711	20694112	24321473	88461	29.7604	-95.3698	High income	United States of America
SRS017227	SRS017227	human oral	0.4679765378774504	5493161639	8612606787	40310875	51228133	402126	29.7604	-95.3698	High income	United States of America
SRS017244	SRS017244	human nose	0.4626102486145111	20766165	38139427	254178	380314	261	29.7604	-95.3698	High income	United States of America
SRS017247	SRS017247	human gut	0.4156943337026169	5666111519	8280969726	39199514	43634994	87476	29.7604	-95.3698	High income	United States of America
SRS017248	SRS017248	human gut	0.4325857492405716	967774517	1260155992	5437008	6350504	42032	29.7604	-95.3698	High income	United States of America
SRS017279	SRS017279	human oral	0.4604156755018541	2185516657	5158183221	17233272	32638364	124627	29.7604	-95.3698	High income	United States of America
SRS017303	SRS017303	human nose	0.4194687878555317	411369200	3941690640	5879088	29517695	12	29.7604	-95.3698	High income	United States of America
SRS017304	SRS017304	human oral	0.4849958395811236	2827427941	4717537963	21693031	30615713	144911	29.7604	-95.3698	High income	United States of America
SRS017307	SRS017307	human gut	0.4523067673146649	9231714889	12242654971	58800876	66779174	233210	29.7604	-95.3698	High income	United States of America
SRS017324	SRS017324	human oral	0.4193990316137798	2994013278	5007717461	17902679	25644431	162801	29.7604	-95.3698	High income	United States of America
SRS017326	SRS017326	human oral	0.4082744588706861	506238039	4652991826	3220121	24037020	40398	29.7604	-95.3698	High income	United States of America
SRS017330	SRS017330	human oral	0.5304726534855834	1539603290	4603300129	13076087	28016090	49808	29.7604	-95.3698	High income	United States of America
SRS017336	SRS017336	human nose	0.444229568963194	36572498	4897106301	309596	25034625	1159	29.7604	-95.3698	High income	United States of America
SRS017375	SRS017375	human gut	0.4404841653313727	790941582	1052311223	4484130	5318063	39097	29.7604	-95.3698	High income	United States of America
SRS017381	SRS017381	human oral	0.4294442279707788	2862054263	5128281464	17447632	26201426	166510	29.7604	-95.3698	High income	United States of America
SRS017383	SRS017383	human oral	0.40591911848618106	613171878	4752498238	3813391	24408931	48817	29.7604	-95.3698	High income	United States of America
SRS017433	SRS017433	human gut	0.4344653106731023	8200254143	10772944077	50569797	57784138	160621	29.7604	-95.3698	High income	United States of America
SRS017439	SRS017439	human oral	0.42081341945833656	6043417577	8409039597	38714957	46097730	227488	29.7604	-95.3698	High income	United States of America
SRS017441	SRS017441	human oral	0.39764384193757296	692138671	979872692	4496356	5449312	22892	29.7604	-95.3698	High income	United States of America
SRS017445	SRS017445	human oral	0.4659226559103954	5534142080	9715374556	45177151	65385670	216412	29.7604	-95.3698	High income	United States of America
SRS017451	SRS017451	human nose	0.4637295942070038	61628679	103320707	439493	652644	5799	29.7604	-95.3698	High income	United States of America
SRS017497	SRS017497	human vagina	0.37770438852435095	554422191	873474372	3638599	4865592	16031	29.7604	-95.3698	High income	United States of America
SRS017511	SRS017511	human oral	0.468224012836144	2665873692	6196319587	24682976	44443185	225004	29.7604	-95.3698	High income	United States of America
SRS017520	SRS017520	human vagina	0.3788894838829177	99949742	128670307	611144	728489	3030	29.7604	-95.3698	High income	United States of America
SRS017521	SRS017521	human gut	0.44524615310566107	7872118423	10450449592	50672356	57891864	319649	29.7604	-95.3698	High income	United States of America
SRS017533	SRS017533	human oral	0.4378000122578924	4695113525	6786608989	33978856	43042163	206189	29.7604	-95.3698	High income	United States of America
SRS017537	SRS017537	human oral	0.3853726400741484	394053565	574623299	2686790	3413404	19277	29.7604	-95.3698	High income	United States of America
SRS017622	SRS017622	human gut	0.454881672408465	867285529	1192414888	5015691	6021575	37940	29.7604	-95.3698	High income	United States of America
SRS017630	SRS017630	human oral	0.4379073466269312	604712151	4358728730	6571358	26329204	17592	29.7604	-95.3698	High income	United States of America
SRS017634	SRS017634	human oral	0.4727558265438551	1348781262	5033912821	9101273	26142234	188650	29.7604	-95.3698	High income	United States of America
SRS017640	SRS017640	human nose	0.42064500820636735	29069060	3085933598	300510	16006969	581	29.7604	-95.3698	High income	United States of America
SRS017687	SRS017687	human oral	0.4146570330982328	587154248	814700697	3868710	4601236	54151	29.7604	-95.3698	High income	United States of America
SRS017691	SRS017691	human oral	0.4654520192578311	4870406760	6763817046	32412651	38386837	399621	29.7604	-95.3698	High income	United States of America
SRS017697	SRS017697	human nose	0.4858621954525778	31245801	62141001	268400	447849	3100	29.7604	-95.3698	High income	United States of America
SRS017700	SRS017700	human vagina	0.3747896348087935	1166111710	1444409150	6902223	7677721	4007	29.7604	-95.3698	High income	United States of America
SRS017701	SRS017701	human gut	0.4354521710285849	5554557871	9631545220	40570782	56005211	160055	29.7604	-95.3698	High income	United States of America
SRS017713	SRS017713	human oral	0.4489235274472394	3984484946	5826051216	27467697	34708998	155128	29.7604	-95.3698	High income	United States of America
SRS017745	SRS017745	human gut	0.4475847485491106	908066483	1216311993	5201249	6155883	64938	29.7604	-95.3698	High income	United States of America
